Unnamed: 0,Ten_xe,Nam_san_xuat,Quang_duong_da_di(km),Loai_nhien_lieu,Hop_so,Quyen_so_huu,Muc_tieu_hao(km/l),Dung_tich(cc),Cong_suat_toi_da,So_cho_ngoi,Gia_moi_lakh,Gia_theo_lakh,Tuoi_xe,Hang_xe,Km_moi_nam,Chay_nhieu,log_Quang_duong_da_di(km),Top_xe
3765.0,Maruti Swift Dzire VXI,2016.0,32000.0,0.0,0.0,1.0,19.1,1197.0,85.8,5.0,,5.3,10.0,Maruti,3200.0,0.0,10.373522431293592,Other
4320.0,Skoda Superb Elegance 2.0 TDI CR AT,2011.0,83010.0,1.0,1.0,1.0,17.2,1968.0,138.1,5.0,,7.5,15.0,Skoda,5534.0,1.0,11.326728408117877,Other
5715.0,Honda City i-VTEC CVT V,2019.0,22321.0,0.0,1.0,1.0,18.0,1497.0,117.3,5.0,13.4,11.66,7.0,Honda,3188.714285714286,0.0,10.01332801821566,Other
1725.0,Maruti Ciaz Zeta,2017.0,5500.0,0.0,0.0,1.0,21.56,1462.0,103.25,5.0,11.11,8.2,9.0,Maruti,611.1111111111111,0.0,8.612685172875459,Other
2622.0,Renault Duster 85PS Diesel RxE,2016.0,54000.0,1.0,0.0,1.0,19.87,1461.0,83.8,5.0,11.27,6.5,10.0,Renault,5400.0,1.0,10.896757843893464,Other
4961.0,Maruti Dzire AMT ZXI Plus,2019.0,8018.0,0.0,1.0,1.0,22.0,1197.0,81.8,5.0,10.26,8.3,7.0,Maruti,1145.4285714285713,0.0,8.989569004807029,Other
1713.0,Tata Nano Lx,2011.0,65000.0,0.0,0.0,2.0,26.0,624.0,35.0,4.0,,0.44,15.0,Tata,4333.333333333333,1.0,11.082157933374816,Other
2151.0,Maruti Swift VDI,2013.0,84000.0,1.0,0.0,1.0,28.4,1248.0,74.0,5.0,8.44,5.65,13.0,Maruti,6461.538461538462,1.0,11.338583982516495,Maruti Swift VDI
3262.0,Maruti Swift Dzire VDI,2014.0,75074.0,1.0,0.0,1.0,23.4,1248.0,74.0,5.0,,5.25,12.0,Maruti,6256.166666666667,1.0,11.22624289285153,Maruti Swift Dzire VDI
2399.0,Maruti Swift VXI BSIII,2008.0,52000.0,0.0,0.0,1.0,16.1,1298.0,88.2,5.0,,2.41,18.0,Maruti,2888.8888888888887,0.0,10.859018228147887,Other
4345.0,Audi Q7 35 TDI Quattro Technology,2016.0,45180.0,1.0,1.0,1.0,12.07,2967.0,226.89999999999998,7.0,,20.049999999999997,10.0,Audi,4518.0,0.0,10.71843192346452,Other
1290.0,Ford Figo Diesel Titanium,2013.0,90200.0,1.0,0.0,1.0,20.0,1399.0,68.05,5.0,,3.5,13.0,Ford,6938.461538461538,1.0,11.409795792463761,Other
5124.0,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,2009.0,85000.0,1.0,0.0,2.0,15.0,1896.0,105.0,5.0,,3.5,17.0,Volkswagen,5000.0,1.0,11.350418300109132,Other
5427.0,Maruti Wagon R VXI AMT,2016.0,30000.0,0.0,1.0,1.0,22.5,998.0,67.0,5.0,5.68,4.25,10.0,Maruti,3000.0,0.0,10.308985993422082,Other
3960.0,Hyundai Creta 1.4 E Plus Diesel,2018.0,41641.0,1.0,0.0,1.0,21.38,1396.0,88.7,5.0,,10.82,8.0,Hyundai,5205.125,0.0,10.63686455231514,Other
4551.0,BMW 5 Series 520d Luxury Line,2011.0,51602.0,1.0,1.0,1.0,22.48,1995.0,190.0,5.0,63.71,17.27,15.0,BMW,3440.133333333333,0.0,10.851335089314501,Other
1600.0,Honda City i VTEC SV,2016.0,36367.0,0.0,0.0,1.0,17.8,1497.0,117.3,5.0,,7.73,10.0,Honda,3636.7,0.0,10.501444546092324,Other
5508.0,Hyundai Grand i10 Asta,2014.0,41000.0,0.0,0.0,1.0,18.9,1197.0,82.0,5.0,,3.14,12.0,Hyundai,3416.6666666666665,0.0,10.62135173563291,Other
2174.0,Maruti Baleno Alpha Automatic,2017.0,14900.0,0.0,1.0,1.0,21.4,1197.0,83.1,5.0,,8.6,9.0,Maruti,1655.5555555555557,0.0,9.60918360377546,Other
2412.0,Hyundai Verna 1.6 VTVT,2012.0,24000.0,0.0,0.0,2.0,17.01,1591.0,121.3,5.0,,6.2,14.0,Hyundai,1714.2857142857142,0.0,10.085850775128717,Other
320.0,Maruti Ertiga Paseo VXI,2018.0,18000.0,0.0,0.0,1.0,16.02,1373.0,93.7,7.0,,8.25,8.0,Maruti,2250.0,0.0,9.798182590890704,Other
5402.0,Honda Brio E MT,2015.0,16000.0,0.0,0.0,1.0,19.4,1198.0,86.8,5.0,,4.35,11.0,Honda,1454.5454545454545,0.0,9.680406499268875,Other
3134.0,Volkswagen Polo 1.2 MPI Highline Plus,2017.0,22857.0,0.0,0.0,1.0,16.2,1199.0,74.0,5.0,,6.9,9.0,Volkswagen,2539.6666666666665,0.0,10.037056444457543,Other
4068.0,Maruti Swift VXI BSIV,2008.0,69000.0,0.0,0.0,2.0,20.4,1197.0,81.8,5.0,,2.15,18.0,Maruti,3833.3333333333335,1.0,11.141876276228,Other
800.0,Toyota Fortuner 4x4 MT,2011.0,130500.0,1.0,0.0,1.0,12.55,2982.0,168.5,7.0,,11.99,15.0,Toyota,9422.180361305363,1.0,11.964007453736912,Other
3043.0,Land Rover Discovery Sport TD4 HSE,2019.0,25899.0,1.0,1.0,1.0,12.63,2179.0,147.5,5.0,,20.049999999999997,7.0,Other,3699.8571428571427,0.0,10.16199824768763,Other
1720.0,Hyundai Grand i10 Sportz,2015.0,36840.0,0.0,0.0,1.0,18.9,1197.0,82.0,5.0,,5.64,11.0,Hyundai,3349.090909090909,0.0,10.514366634409093,Hyundai Grand i10 Sportz
3412.0,Toyota Etios G,2013.0,56344.0,0.0,0.0,1.0,17.6,1496.0,88.73,5.0,,4.57,13.0,Toyota,4334.153846153846,1.0,10.93924878438645,Other
36.0,Maruti Vitara Brezza ZDi Plus,2018.0,50075.0,1.0,0.0,1.0,24.3,1248.0,88.5,5.0,11.12,8.63,8.0,Maruti,6259.375,0.0,10.821297130379554,Other
918.0,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,2016.0,76000.0,1.0,1.0,1.0,15.97,2993.0,226.89999999999998,7.0,,20.049999999999997,10.0,BMW,7600.0,1.0,11.23850177707664,Other
4003.0,Jaguar XF 2.2 Litre Luxury,2018.0,3000.0,1.0,1.0,1.0,16.36,2179.0,187.7,5.0,,20.049999999999997,8.0,Other,375.0,0.0,8.006700845440367,Other
4166.0,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2015.0,45000.0,1.0,1.0,1.0,11.3,2987.0,226.89999999999998,7.0,,20.049999999999997,11.0,Mercedes-Benz,4090.909090909091,0.0,10.714439990727769,Other
979.0,Maruti Wagon R VXI BS IV,2014.0,51000.0,0.0,0.0,1.0,20.51,998.0,67.04,5.0,,3.1,12.0,Maruti,4250.0,0.0,10.839600519357369,Other
988.0,Toyota Corolla H4,2005.0,67000.0,0.0,1.0,2.0,11.3,1794.0,125.0,5.0,,2.45,21.0,Toyota,3190.4761904761904,1.0,11.112462823634855,Other
4909.0,Chevrolet Optra Magnum 1.6 LS Petrol,2007.0,118000.0,0.0,0.0,1.0,12.9,1598.0,102.5,5.0,,1.35,19.0,Chevrolet,6210.526315789473,1.0,11.678448377988165,Other
1426.0,Ford Figo 2015-2019 1.5P Titanium AT,2017.0,16000.0,0.0,1.0,1.0,17.01,1499.0,110.4,5.0,,5.95,9.0,Ford,1777.7777777777778,0.0,9.680406499268875,Other
1569.0,Honda City i VTEC SV,2016.0,27300.0,0.0,0.0,1.0,17.8,1497.0,117.3,5.0,,7.0,10.0,Honda,2730.0,0.0,10.214678610538817,Other
4168.0,Mahindra Scorpio SLE BSIV,2011.0,85000.0,1.0,0.0,1.0,12.05,2179.0,120.0,8.0,,5.25,15.0,Mahindra,5666.666666666667,1.0,11.350418300109132,Other
4299.0,Skoda Superb Elegance 2.0 TDI CR AT,2011.0,75000.0,1.0,1.0,1.0,17.2,1968.0,138.1,5.0,,9.44,15.0,Skoda,5000.0,1.0,11.225256725762893,Other
1362.0,Maruti Alto K10 VXI,2018.0,2100.0,0.0,0.0,1.0,24.07,998.0,67.1,5.0,4.33,3.6,8.0,Maruti,262.5,0.0,7.650168700845001,Other
5710.0,Maruti Alto 800 CNG LXI,2013.0,26200.0,2.0,0.0,1.0,29.860000000000003,796.0,47.3,5.0,,2.15,13.0,Maruti,2015.3846153846155,0.0,10.173552856959743,Other
992.0,Maruti Swift VXI BSIV,2016.0,9107.0,0.0,0.0,1.0,20.4,1197.0,81.8,5.0,,5.15,10.0,Maruti,910.7,0.0,9.11690842718363,Other
2702.0,Maruti Vitara Brezza ZDi Plus Dual Tone,2017.0,25299.0,1.0,0.0,1.0,24.3,1248.0,88.5,5.0,12.56,10.34,9.0,Maruti,2811.0,0.0,10.138559674715612,Other
1649.0,Toyota Etios Liva GD,2011.0,32000.0,1.0,0.0,1.0,23.59,1364.0,98.6,5.0,,3.85,15.0,Toyota,2133.3333333333335,0.0,10.373522431293592,Other
1296.0,Skoda Octavia Ambition 1.8 TSI AT,2014.0,50000.0,0.0,1.0,1.0,14.7,1798.0,177.6,5.0,,13.5,12.0,Skoda,4166.666666666667,0.0,10.819798284210286,Other
3708.0,Hyundai Creta 1.6 CRDi AT SX Plus,2016.0,33000.0,1.0,1.0,1.0,17.01,1582.0,126.2,5.0,,14.5,10.0,Hyundai,3300.0,0.0,10.404293143019792,Other
1388.0,Maruti Swift VDI BSIV,2013.0,37000.0,1.0,0.0,1.0,17.8,1248.0,98.6,5.0,,4.85,13.0,Maruti,2846.153846153846,0.0,10.518700218288165,Maruti Swift VDI BSIV
1943.0,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013.0,45200.0,1.0,1.0,1.0,10.0,2148.0,170.0,5.0,,20.049999999999997,13.0,Mercedes-Benz,3476.923076923077,0.0,10.718874489469398,Other
5322.0,Hyundai Grand i10 CRDi Sportz,2016.0,30000.0,1.0,0.0,1.0,24.0,1120.0,70.0,5.0,,5.5,10.0,Hyundai,3000.0,0.0,10.308985993422082,Other
3183.0,Hyundai Creta 1.6 SX Plus Petrol Automatic,2018.0,23875.0,0.0,1.0,1.0,13.0,1591.0,121.3,5.0,,14.36,8.0,Hyundai,2984.375,0.0,10.080629049288541,Other
2040.0,Mercedes-Benz E-Class 2009-2013 E 200 CGI Elegance,2011.0,25000.0,0.0,1.0,2.0,12.3,1796.0,185.0,5.0,,20.049999999999997,15.0,Mercedes-Benz,1666.6666666666667,0.0,10.12667110305036,Other
897.0,Datsun redi-GO T Option,2016.0,20487.0,0.0,0.0,1.0,22.7,799.0,53.64,5.0,4.37,2.66,10.0,Other,2048.7,0.0,9.927594627879362,Other
4101.0,BMW X5 xDrive 30d M Sport,2016.0,45000.0,1.0,1.0,1.0,15.97,2993.0,226.89999999999998,5.0,,20.049999999999997,10.0,BMW,4500.0,0.0,10.714439990727769,Other
4289.0,Hyundai Verna Transform Xxi ABS,2011.0,60000.0,0.0,0.0,1.0,16.2,1599.0,103.2,5.0,,3.95,15.0,Hyundai,4000.0,1.0,11.002116507732017,Other
2.0,Honda Jazz V,2011.0,46000.0,0.0,0.0,1.0,18.2,1199.0,88.7,5.0,8.61,4.5,15.0,Honda,3066.6666666666665,0.0,10.736418414365376,Other
2121.0,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018.0,24465.0,1.0,1.0,1.0,19.27,2143.0,167.62,5.0,,20.049999999999997,8.0,Mercedes-Benz,3058.125,0.0,10.105039677606861,Other
854.0,Audi A4 2.0 TDI,2012.0,47346.0,1.0,1.0,1.0,16.55,1968.0,147.51,5.0,,14.5,14.0,Audi,3381.8571428571427,0.0,10.76525873863448,Other
2758.0,Maruti Swift VDI Optional,2018.0,61386.0,1.0,0.0,1.0,25.2,1248.0,74.0,5.0,,7.05,8.0,Maruti,7673.25,1.0,11.024953365333674,Other
2482.0,Skoda Octavia Ambition 2.0 TDI AT,2013.0,58410.0,1.0,1.0,1.0,19.3,1968.0,141.0,5.0,,14.5,13.0,Skoda,4493.076923076923,1.0,10.975259507243907,Other
1924.0,BMW 5 Series 2013-2017 530d M Sport,2017.0,27313.0,1.0,1.0,1.0,14.69,2993.0,226.89999999999998,5.0,,20.049999999999997,9.0,BMW,3034.777777777778,0.0,10.21515467023837,Other
1605.0,Mahindra XUV500 W10 2WD,2016.0,54000.0,1.0,0.0,1.0,16.0,2179.0,140.0,7.0,,13.0,10.0,Mahindra,5400.0,1.0,10.896757843893464,Other
1923.0,Ford EcoSport 1.5 Diesel Titanium Plus,2017.0,78526.0,1.0,0.0,1.0,23.0,1498.0,98.96,5.0,12.67,8.09,9.0,Ford,8725.111111111111,1.0,11.271197793678173,Other
5671.0,Honda Jazz 1.2 V CVT i VTEC,2018.0,20026.0,0.0,1.0,1.0,19.0,1199.0,88.7,5.0,,9.27,8.0,Honda,2503.25,0.0,9.904836642105424,Other
2757.0,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018.0,20604.0,1.0,1.0,1.0,19.27,2143.0,167.62,5.0,,20.049999999999997,8.0,Mercedes-Benz,2575.5,0.0,9.933289043772918,Other
729.0,Hyundai Verna Transform VTVT,2010.0,51000.0,0.0,0.0,1.0,16.2,1599.0,103.2,5.0,,3.1,16.0,Hyundai,3187.5,0.0,10.839600519357369,Other
53.0,Maruti Swift VDI,2013.0,65650.0,1.0,0.0,1.0,28.4,1248.0,74.0,5.0,,3.85,13.0,Maruti,5050.0,1.0,11.092108111907391,Maruti Swift VDI
1805.0,Tata Bolt Quadrajet XE,2017.0,40000.0,1.0,0.0,1.0,22.95,1248.0,74.0,5.0,7.43,5.25,9.0,Tata,4444.444444444444,0.0,10.596659732783579,Other
3874.0,Ford Ecosport 1.5 DV5 MT Titanium Optional,2015.0,45000.0,1.0,0.0,1.0,22.7,1498.0,89.84,5.0,,8.9,11.0,Ford,4090.909090909091,0.0,10.714439990727769,Other
2571.0,Maruti Swift Dzire ZDI,2015.0,35082.0,1.0,0.0,1.0,23.4,1248.0,74.0,5.0,,6.61,11.0,Maruti,3189.2727272727275,0.0,10.465471961643733,Other
2822.0,BMW 3 Series 320d Sport Line,2018.0,24000.0,1.0,1.0,1.0,18.88,1995.0,184.0,5.0,,20.049999999999997,8.0,BMW,3000.0,0.0,10.085850775128717,Other
941.0,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,2018.0,31427.0,1.0,1.0,1.0,15.68,1999.0,177.0,5.0,75.12,20.049999999999997,8.0,Other,3928.375,0.0,10.355454494295712,Other
4959.0,Skoda Superb 2.8 V6 AT,2005.0,13000.0,0.0,1.0,1.0,9.3,2771.0,193.1,5.0,,3.25,21.0,Skoda,619.047619047619,0.0,9.472781556562168,Other
829.0,Toyota Etios Liva G,2012.0,29605.0,0.0,0.0,1.0,18.3,1197.0,98.6,5.0,,2.44,14.0,Toyota,2114.6428571428573,0.0,10.295732322473437,Other
4355.0,Chevrolet Beat LT,2010.0,115000.0,0.0,0.0,1.0,18.6,1199.0,79.4,5.0,,1.75,16.0,Chevrolet,7187.5,1.0,11.652696102959753,Other
3426.0,Nissan Micra XV,2011.0,44000.0,0.0,0.0,1.0,18.06,1198.0,75.0,5.0,,2.65,15.0,Nissan,2933.3333333333335,0.0,10.691967639914864,Other
1397.0,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,2016.0,35659.0,1.0,1.0,1.0,15.97,2993.0,226.89999999999998,7.0,,20.049999999999997,10.0,BMW,3565.9,0.0,10.481784891417131,Other
3591.0,Maruti Ertiga VDI,2014.0,54569.0,1.0,0.0,1.0,20.77,1248.0,88.76,7.0,,5.99,12.0,Maruti,4547.416666666667,1.0,10.907239560180278,Maruti Ertiga VDI
889.0,Maruti Wagon R LXI,2015.0,51530.0,0.0,0.0,1.0,18.9,998.0,67.1,5.0,,3.2,11.0,Maruti,4684.545454545455,0.0,10.849938847305134,Maruti Wagon R LXI
1877.0,Toyota Innova Crysta 2.8 GX AT,2019.0,10601.0,1.0,1.0,1.0,11.36,2755.0,171.5,7.0,20.74,19.65,7.0,Toyota,1514.4285714285713,0.0,9.268797941547751,Other
10.0,Maruti Ciaz Zeta,2018.0,25692.0,0.0,0.0,1.0,21.56,1462.0,103.25,5.0,10.65,9.95,8.0,Maruti,3211.5,0.0,10.153973860242045,Other
3440.0,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014.0,70374.0,1.0,0.0,1.0,22.7,1498.0,89.84,5.0,,7.34,12.0,Ford,5864.5,1.0,11.161593365441991,Other
1472.0,Hyundai Elantra 2.0 SX Option AT,2017.0,9500.0,0.0,1.0,1.0,14.62,1999.0,149.92,5.0,21.77,16.35,9.0,Hyundai,1055.5555555555557,0.0,9.15915233520675,Other
811.0,Honda Mobilio S i DTEC,2015.0,65000.0,1.0,0.0,1.0,24.2,1498.0,98.6,7.0,,5.5,11.0,Honda,5909.090909090909,1.0,11.082157933374816,Other
4733.0,Toyota Innova 2.5 GX (Diesel) 7 Seater,2014.0,92247.0,1.0,0.0,1.0,12.99,2494.0,100.6,7.0,,12.5,12.0,Toyota,7687.25,1.0,11.432235881450952,Other
4100.0,Volkswagen Polo Diesel Trendline 1.2L,2012.0,94000.0,1.0,0.0,1.0,22.07,1199.0,73.9,5.0,,4.5,14.0,Volkswagen,6714.285714285715,1.0,11.451060699493427,Other
2120.0,Hyundai Elite i20 Asta Option,2017.0,59450.0,0.0,0.0,1.0,18.6,1197.0,81.86,5.0,9.78,7.53,9.0,Hyundai,6605.555555555556,1.0,10.992907722835323,Other
5081.0,Nissan Sunny 2011-2014 Diesel XL,2014.0,51553.0,1.0,0.0,1.0,21.64,1461.0,84.8,5.0,,5.98,12.0,Nissan,4296.083333333333,0.0,10.850385081003184,Other
5965.0,Mercedes-Benz New C-Class C 250 CDI Elegance,2012.0,65000.0,1.0,1.0,1.0,14.94,2143.0,204.0,5.0,,16.0,14.0,Mercedes-Benz,4642.857142857143,1.0,11.082157933374816,Other
2246.0,Volkswagen Vento Diesel Highline,2012.0,50000.0,1.0,0.0,1.0,20.54,1598.0,103.6,5.0,,5.5,14.0,Volkswagen,3571.4285714285716,0.0,10.819798284210286,Volkswagen Vento Diesel Highline
968.0,Maruti Swift Dzire VXi,2008.0,47000.0,0.0,0.0,2.0,17.5,1298.0,85.8,5.0,,1.4,18.0,Maruti,2611.1111111111113,0.0,10.757924157061597,Other
4528.0,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2014.0,87000.0,1.0,0.0,1.0,12.05,2179.0,120.0,7.0,,7.4,12.0,Mahindra,7250.0,1.0,11.373674891823535,Other
2651.0,Maruti Baleno Zeta 1.2,2018.0,22900.0,0.0,0.0,1.0,21.4,1197.0,83.1,5.0,,7.0,8.0,Maruti,2862.5,0.0,10.038935856711177,Other
707.0,Mercedes-Benz M-Class ML 350 4Matic,2014.0,120000.0,1.0,1.0,1.0,6.499999999999998,2987.0,165.0,5.0,,20.049999999999997,12.0,Mercedes-Benz,9422.180361305363,1.0,11.695255355062795,Other
434.0,Renault Captur 1.5 Diesel RXL,2019.0,24950.0,1.0,0.0,1.0,20.37,1461.0,108.45,5.0,,13.37,7.0,Renault,3564.285714285714,0.0,10.124669180536797,Other
4422.0,Hyundai i10 Sportz,2014.0,90000.0,0.0,0.0,2.0,20.36,1197.0,78.9,5.0,,2.8,12.0,Hyundai,7500.0,1.0,11.407576060361786,Hyundai i10 Sportz
145.0,Chevrolet Beat LT Option,2014.0,38800.0,0.0,0.0,1.0,18.6,1199.0,76.8,5.0,,2.85,12.0,Chevrolet,3233.3333333333335,0.0,10.566201298475118,Other
2043.0,Maruti Swift ZXI,2015.0,40000.0,0.0,0.0,1.0,20.4,1197.0,81.8,5.0,,5.9,11.0,Maruti,3636.3636363636365,0.0,10.596659732783579,Other
5049.0,Jeep Compass 2.0 Sport,2017.0,27000.0,1.0,0.0,1.0,17.1,1956.0,170.0,5.0,18.45,15.0,9.0,Other,3000.0,0.0,10.203629181337648,Other
1170.0,Maruti Swift Dzire VXi,2011.0,58075.0,0.0,0.0,1.0,17.5,1298.0,85.8,5.0,,2.95,15.0,Maruti,3871.6666666666665,1.0,10.969507776603578,Other
3527.0,Hyundai Verna 1.4 EX,2012.0,93000.0,1.0,0.0,1.0,23.5,1396.0,88.7,5.0,,5.55,14.0,Hyundai,6642.857142857143,1.0,11.440365524765756,Other
2060.0,Audi A4 2.0 TDI 177 Bhp Technology Edition,2014.0,24000.0,1.0,1.0,1.0,17.11,1968.0,174.33,5.0,,20.049999999999997,12.0,Audi,2000.0,0.0,10.085850775128717,Other
3787.0,Hyundai Verna 1.6 CRDI SX Option,2019.0,30529.0,1.0,0.0,1.0,23.9,1582.0,126.2,5.0,,14.28,7.0,Hyundai,4361.285714285715,0.0,10.326465085728923,Other
2643.0,Maruti Swift Dzire VDi,2009.0,88096.0,1.0,0.0,2.0,19.3,1248.0,73.9,5.0,,3.5,17.0,Maruti,5182.117647058823,1.0,11.386193759131087,Other
4518.0,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2007.0,130500.0,1.0,0.0,1.0,12.8,2494.0,102.0,8.0,,5.0,19.0,Toyota,7631.578947368421,1.0,11.884495917930655,Other
4469.0,Toyota Corolla Altis Diesel D4DG,2010.0,130500.0,1.0,0.0,1.0,21.43,1364.0,87.2,5.0,,5.99,16.0,Toyota,9422.180361305363,1.0,11.958962936443383,Other
4796.0,Volkswagen Vento Petrol Highline AT,2013.0,41000.0,0.0,1.0,1.0,14.4,1598.0,103.6,5.0,,5.25,13.0,Volkswagen,3153.846153846154,0.0,10.62135173563291,Other
4664.0,Maruti Swift ZXI,2011.0,53080.0,0.0,0.0,1.0,18.6,1197.0,85.8,5.0,,4.4,15.0,Maruti,3538.6666666666665,1.0,10.879574327756249,Other
4395.0,Audi A6 2011-2015 2.0 TDI Premium Plus,2012.0,50000.0,1.0,1.0,1.0,17.68,1968.0,174.33,5.0,,17.5,14.0,Audi,3571.4285714285716,0.0,10.819798284210286,Other
2440.0,Maruti Baleno Delta 1.3,2017.0,33000.0,1.0,0.0,1.0,27.39,1248.0,74.0,5.0,,6.96,9.0,Maruti,3666.6666666666665,0.0,10.404293143019792,Other
1267.0,Tata Indigo eCS LX BSIV,2011.0,124000.0,1.0,0.0,1.0,23.03,1396.0,69.0,5.0,,2.3,15.0,Tata,8266.666666666666,1.0,11.728044909070785,Other
1780.0,Maruti Wagon R LXI CNG,2013.0,25755.0,2.0,0.0,1.0,26.6,998.0,58.16,5.0,,3.15,13.0,Maruti,1981.1538461538462,0.0,10.156422888658074,Other
3538.0,Volkswagen Polo 1.5 TDI Highline,2014.0,70920.0,1.0,0.0,1.0,20.14,1498.0,88.8,5.0,,4.75,12.0,Volkswagen,5910.0,1.0,11.169321860483546,Volkswagen Polo 1.5 TDI Highline
274.0,Maruti Zen VXI BSII,2002.0,60000.0,0.0,0.0,3.0,17.3,993.0,60.0,5.0,,0.55,24.0,Maruti,2500.0,1.0,11.002116507732017,Other
247.0,BMW X1 sDrive20d,2014.0,82002.0,1.0,1.0,1.0,17.05,1995.0,184.0,5.0,,18.5,12.0,BMW,6833.5,1.0,11.314511110943016,Other
5838.0,Renault Duster 85PS Diesel RxL Explore,2016.0,55000.0,1.0,0.0,1.0,19.87,1461.0,83.8,5.0,,7.8,10.0,Renault,5500.0,1.0,10.915106645867503,Other
4608.0,BMW X5 3.0d,2009.0,130500.0,1.0,1.0,1.0,11.0,2993.0,226.89999999999998,5.0,,18.75,17.0,BMW,8823.529411764706,1.0,11.918397239722838,Other
2042.0,Skoda Laura Ambition 2.0 TDI CR AT,2014.0,85071.0,1.0,1.0,1.0,20.0,1968.0,138.1,5.0,,9.75,12.0,Skoda,7089.25,1.0,11.35125323574412,Other
5177.0,Maruti Swift Dzire VDI,2016.0,71156.0,1.0,0.0,1.0,26.59,1248.0,74.0,5.0,,6.5,10.0,Maruti,7115.6,1.0,11.172643982375057,Maruti Swift Dzire VDI
818.0,BMW 5 Series 2003-2012 530d Highline,2013.0,108640.0,1.0,1.0,1.0,11.5,2993.0,226.89999999999998,5.0,,20.049999999999997,13.0,BMW,8356.923076923076,1.0,11.595804147462973,Other
3839.0,Land Rover Discovery 3 TDV6 Diesel Automatic,2012.0,117236.0,1.0,1.0,2.0,11.8,2720.0,190.0,7.0,,14.0,14.0,Other,8374.0,1.0,11.671952805961102,Other
4885.0,Hyundai i20 Asta 1.2,2016.0,57000.0,0.0,0.0,1.0,18.6,1197.0,81.83,5.0,,6.0,10.0,Hyundai,5700.0,1.0,10.950824090522445,Other
1813.0,Hyundai i20 Sportz Petrol,2010.0,73000.0,0.0,0.0,1.0,17.0,1197.0,80.0,5.0,,2.75,16.0,Hyundai,4562.5,1.0,11.19822841866684,Other
4380.0,Maruti Ciaz RS ZXi Plus,2016.0,60913.0,0.0,0.0,1.0,20.73,1373.0,91.1,5.0,,7.19,10.0,Maruti,6091.3,1.0,11.017218312335938,Other
2477.0,Jaguar XF 3.0 Litre S Premium Luxury,2015.0,47759.0,1.0,1.0,1.0,14.74,2993.0,226.89999999999998,5.0,,20.049999999999997,11.0,Other,4341.727272727273,0.0,10.773943748066484,Other
548.0,Renault Duster 110PS Diesel RxZ,2015.0,73539.0,1.0,0.0,1.0,19.01,1461.0,108.45,5.0,,6.75,11.0,Renault,6685.363636363636,1.0,11.205584754855263,Other
3264.0,Toyota Innova 2.5 G (Diesel) 8 Seater,2006.0,130500.0,1.0,0.0,2.0,12.99,2494.0,100.6,8.0,,4.95,20.0,Toyota,7367.5,1.0,11.900572774705418,Other
742.0,Maruti Celerio VXI AMT,2014.0,35214.0,0.0,1.0,2.0,23.1,998.0,67.04,5.0,5.57,3.2,12.0,Maruti,2934.5,0.0,10.469227407179512,Other
313.0,Maruti Omni 8 Seater BSIV,2012.0,71791.0,0.0,0.0,1.0,14.0,796.0,35.0,5.0,,2.05,14.0,Maruti,5127.928571428572,1.0,11.181528328215764,Other
3548.0,Mahindra Scorpio S6 Plus 7 Seater,2016.0,32000.0,1.0,0.0,1.0,15.4,2179.0,120.0,7.0,,9.75,10.0,Mahindra,3200.0,0.0,10.373522431293592,Other
1136.0,Volkswagen Vento Petrol Highline,2012.0,67200.0,0.0,0.0,1.0,15.04,1598.0,103.6,5.0,,3.9,14.0,Volkswagen,4800.0,1.0,11.1154434073529,Other
5925.0,Skoda Laura Classic 1.8 TSI,2010.0,85000.0,0.0,0.0,1.0,17.5,1798.0,98.6,5.0,,2.85,16.0,Skoda,5312.5,1.0,11.350418300109132,Other
4143.0,Mercedes-Benz S-Class 280 AT,2003.0,111000.0,0.0,1.0,1.0,13.0,2987.0,210.0,5.0,,6.5,23.0,Mercedes-Benz,4826.086956521739,1.0,11.6172944892629,Other
2791.0,Renault Fluence Diesel E4,2012.0,87510.0,1.0,0.0,1.0,21.8,1461.0,78.0,5.0,,3.49,14.0,Renault,6250.714285714285,1.0,11.37951977873004,Other
925.0,Volkswagen Jetta 2007-2011 1.9 Highline TDI,2014.0,64889.0,1.0,1.0,1.0,15.5,1896.0,105.0,5.0,,11.5,12.0,Volkswagen,5407.416666666667,1.0,11.080448807615214,Other
3614.0,Maruti SX4 Vxi BSIV,2010.0,66000.0,0.0,0.0,2.0,16.51,1586.0,103.2,5.0,,2.46,16.0,Maruti,4125.0,1.0,11.097425172408931,Other
3989.0,Ford Figo 2015-2019 1.5D Ambiente MT,2016.0,70000.0,1.0,0.0,1.0,25.83,1498.0,99.0,5.0,,4.6,10.0,Ford,7000.0,1.0,11.156264806643742,Other
